Incident Subcategory,,Fraction missing values,dtype,num unique values,top,freq,mean,min,25%,50%,75%,max,std
Suspicious Occ,Outcome Sub-Type Description,0.0,text,5,Negotiated                  ,13,,,,,,,
Suspicious Occ,Dispo Case Type,0.0,text,2,Felony         ,14,,,,,,,
Suspicious Occ,Sentence Type,0.0,text,4,                              ,14,,,,,,,
Suspicious Occ,SP Term,0.9259259259259259,Decimal number,2,,,790.8333333333334,486.6666666666667,638.75,790.8333333333334,942.9166666666667,1095.0,430.1566252218164
Suspicious Occ,CJ Term,0.5555555555555556,Decimal number,5,,,45.916666666666664,10.0,10.0,13.0,15.0,250.0,80.40856844135381
Suspicious Occ,Supervision Term,0.0,text,3,                ,16,,,,,,,
Suspicious Occ,Program Term,0.8148148148148148,Decimal number,1,,,1.25,1.25,1.25,1.25,1.25,1.25,0.0
Suspicious Occ,Forfeiture,0.0,text,1,                ,27,,,,,,,
Suspicious Occ,Outcome Description,0.0,text,5,Guilty Plea        ,14,,,,,,,
Suspicious Package,index,0.0,Whole Number,1,,,17428.0,17428.0,17428.0,17428.0,17428.0,17428.0,
Suspicious Package,Incident Datetime,0.0,text,1,2018/11/29 11:14:00 AM,1,,,,,,,
Suspicious Package,Incident Date,0.0,text,1,2018/11/29,1,,,,,,,
Suspicious Package,Incident Time,0.0,text,1,11:14,1,,,,,,,
Suspicious Package,Incident Year,0.0,Whole Number,1,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,
Suspicious Package,Incident Day of Week,0.0,text,1,Thursday,1,,,,,,,
Suspicious Package,Report Datetime,0.0,text,1,2018/11/29 11:44:00 AM,1,,,,,,,
Suspicious Package,Row ID,0.0,Whole Number,1,,,74281512008.0,74281512008.0,74281512008.0,74281512008.0,74281512008.0,74281512008.0,
Suspicious Package,Incident ID,0.0,Whole Number,1,,,742815.0,742815.0,742815.0,742815.0,742815.0,742815.0,
Suspicious Package,Incident Number,0.0,text,1,180901310,1,,,,,,,
Suspicious Package,CAD Number,0.0,Decimal number,1,,,183331460.0,183331460.0,183331460.0,183331460.0,183331460.0,183331460.0,
Suspicious Package,Report Type Code,0.0,text,1,IS,1,,,,,,,
Suspicious Package,Report Type Description,0.0,text,1,Initial Supplement,1,,,,,,,
Suspicious Package,Incident Code,0.0,Whole Number,1,,,12008.0,12008.0,12008.0,12008.0,12008.0,12008.0,
Suspicious Package,Incident Category,0.0,text,1,Suspicious,1,,,,,,,
Suspicious Package,Incident Subcategory,0.0,text,1,Suspicious Package,1,,,,,,,
Suspicious Package,Incident Description,0.0,text,1,Suspicious Package,1,,,,,,,
Suspicious Package,Resolution,0.0,text,1,Open or Active,1,,,,,,,
Suspicious Package,Intersection,0.0,text,1,BOARDMAN PL \ BRYANT ST,1,,,,,,,
Suspicious Package,CNN,0.0,Decimal number,1,,,23914000.0,23914000.0,23914000.0,23914000.0,23914000.0,23914000.0,
Suspicious Package,Police District,0.0,text,1,Southern,1,,,,,,,
Suspicious Package,Analysis Neighborhood,0.0,text,1,South of Market,1,,,,,,,
Suspicious Package,Supervisor District,0.0,Decimal number,1,,,6.0,6.0,6.0,6.0,6.0,6.0,
Suspicious Package,Latitude,0.0,Decimal number,1,,,37.7751608100771,37.7751608100771,37.7751608100771,37.7751608100771,37.7751608100771,37.7751608100771,
Suspicious Package,Longitude,0.0,Decimal number,1,,,-122.40363551943442,-122.40363551943442,-122.40363551943442,-122.40363551943442,-122.40363551943442,-122.40363551943442,
Suspicious Package,Neighborhoods,0.0,Decimal number,1,,,32.0,32.0,32.0,32.0,32.0,32.0,
Suspicious Package,ESNCAG - Boundary File,1.0,Decimal number,0,,,,,,,,,
Suspicious Package,Central Market/Tenderloin Boundary Polygon - Updated,1.0,Decimal number,0,,,,,,,,,
Suspicious Package,Civic Center Harm Reduction Project Boundary,1.0,Decimal number,0,,,,,,,,,
Suspicious Package,HSOC Zones as of 2018-06-05,1.0,Decimal number,0,,,,,,,,,
Suspicious Package,Current Supervisor Districts,0.0,Decimal number,1,,,10.0,10.0,10.0,10.0,10.0,10.0,
Suspicious Package,Current Police Districts,0.0,Decimal number,1,,,1.0,1.0,1.0,1.0,1.0,1.0,
Suspicious Package,ID,0.0,Whole Number,1,,,55175.0,55175.0,55175.0,55175.0,55175.0,55175.0,
Suspicious Package,Court Number,0.0,Whole Number,1,,,18018669.0,18018669.0,18018669.0,18018669.0,18018669.0,18018669.0,
Suspicious Package,Arrest Date_x,0.0,text,1,2018/11/29,1,,,,,,,
Suspicious Package,Filed Case Type,0.0,text,1,Felony,1,,,,,,,
Suspicious Package,List of Filed Charges,0.0,text,1,",18740,451(D),452(C),453(A),",1,,,,,,,
Suspicious Package,Crime Type,0.0,text,1,ARS,1,,,,,,,
Suspicious Package,Crime Description,0.0,text,1,Arson,1,,,,,,,
Suspicious Package,Type,0.0,text,1,New Filing,1,,,,,,,
Suspicious Package,Filing.Date,0.0,Date + time,1,,,2018-12-03 00:00:00,2018-12-03 00:00:00,2018-12-03 00:00:00,2018-12-03 00:00:00,2018-12-03 00:00:00,2018-12-03 00:00:00,
Suspicious Package,Status,0.0,text,1,CLO,1,,,,,,,
Suspicious Package,Attempt,0.0,Decimal number,1,,,0.0,0.0,0.0,0.0,0.0,0.0,
Suspicious Package,Filed.Charge.List,0.0,text,1,"18740/F/0, 452C/F/0, 451D/F/0, 453A/F/0",1,,,,,,,
Suspicious Package,Case.Dispo,0.0,Whole Number,1,,,193.0,193.0,193.0,193.0,193.0,193.0,
Suspicious Package,Case.Dispo.Date,0.0,Date + time,1,,,2019-01-11 00:00:00,2019-01-11 00:00:00,2019-01-11 00:00:00,2019-01-11 00:00:00,2019-01-11 00:00:00,2019-01-11 00:00:00,
Suspicious Package,Dispo.Description,0.0,text,1,State Prison Sentence,1,,,,,,,
Suspicious Package,Arrest Date_y,0.0,text,1,2018-11-29 00:00:00,1,,,,,,,
Suspicious Package,Filing Date,0.0,Date + time,1,,,2018-12-03 00:00:00,2018-12-03 00:00:00,2018-12-03 00:00:00,2018-12-03 00:00:00,2018-12-03 00:00:00,2018-12-03 00:00:00,
Suspicious Package,Dispo Code,0.0,text,1,193.0,1.0,,,,,,,
Suspicious Package,Dispo Description,0.0,text,1,State Prison Sentence         ,1,,,,,,,
Suspicious Package,Dispo Date,0.0,Date + time,1,,,2019-01-11 00:00:00,2019-01-11 00:00:00,2019-01-11 00:00:00,2019-01-11 00:00:00,2019-01-11 00:00:00,2019-01-11 00:00:00,
Suspicious Package,Case Stage,0.0,text,1,Pre-hearing Conferen,1,,,,,,,
Suspicious Package,Custody Status,0.0,text,1,I             ,1,,,,,,,
Suspicious Package,Outcome,0.0,text,1,GP                  ,1,,,,,,,
Suspicious Package,Outcome Sub-Type,0.0,text,1,NEG                 ,1,,,,,,,
Suspicious Package,Outcome Sub-Type Description,0.0,text,1,Negotiated                  ,1,,,,,,,
Suspicious Package,Dispo Case Type,0.0,text,1,Felony         ,1,,,,,,,
Suspicious Package,Sentence Type,0.0,text,1,State Prison                  ,1,,,,,,,
Suspicious Package,SP Term,0.0,Decimal number,1,,,486.6666666666667,486.6666666666667,486.6666666666667,486.6666666666667,486.6666666666667,486.6666666666667,
Suspicious Package,CJ Term,1.0,Decimal number,0,,,,,,,,,
Suspicious Package,Supervision Term,0.0,text,1,                ,1,,,,,,,
Suspicious Package,Program Term,1.0,Decimal number,0,,,,,,,,,
Suspicious Package,Forfeiture,0.0,text,1,                ,1,,,,,,,
Suspicious Package,Outcome Description,0.0,text,1,Guilty Plea        ,1,,,,,,,
Theft From Vehicle,index,0.0,Whole Number,768,,,13858.841145833334,51.0,5977.75,13712.5,20972.25,30649.0,8717.621355915302
Theft From Vehicle,Incident Datetime,0.0,text,473,2018/05/23 08:30:00 AM,16,,,,,,,
Theft From Vehicle,Incident Date,0.0,text,372,2018/05/23,16,,,,,,,
Theft From Vehicle,Incident Time,0.0,text,331,08:30,16,,,,,,,
Theft From Vehicle,Incident Year,0.0,Whole Number,4,,,2018.63671875,2018.0,2018.0,2018.0,2019.0,2021.0,0.7841690901806733
Theft From Vehicle,Incident Day of Week,0.0,text,7,Wednesday,136,,,,,,,
Theft From Vehicle,Report Datetime,0.0,text,479,2018/05/23 03:18:00 PM,16,,,,,,,
Theft From Vehicle,Row ID,0.0,Whole Number,499,,,76497903623.41406,61911305014.0,68149330014.0,75118105014.0,82797405014.75,106214705014.0,10083764073.07874
Theft From Vehicle,Incident ID,0.0,Whole Number,495,,,764978.984375,619113.0,681493.25,751181.0,827974.0,1062147.0,100837.64038617547
Theft From Vehicle,Incident Number,0.0,text,432,180384493,16,,,,,,,
Theft From Vehicle,CAD Number,0.01953125,Decimal number,446,,,187533171.95219123,1.0,181640343.0,183543918.0,192013748.0,211271258.0,12404387.349943941
Theft From Vehicle,Report Type Code,0.0,text,3,II,565,,,,,,,
Theft From Vehicle,Report Type Description,0.0,text,3,Initial,565,,,,,,,
Theft From Vehicle,Incident Code,0.0,Whole Number,3,,,5185.9140625,5014.0,5014.0,5014.0,5014.0,71013.0,3365.7989592465788
Theft From Vehicle,Incident Category,0.0,text,1,Larceny Theft,768,,,,,,,
Theft From Vehicle,Incident Subcategory,0.0,text,1,Theft From Vehicle,768,,,,,,,
Theft From Vehicle,Incident Description,0.0,text,3,"Burglary, Vehicle (Arrest made)",734,,,,,,,
Theft From Vehicle,Resolution,0.0,text,2,Cite or Arrest Adult,753,,,,,,,
Theft From Vehicle,Intersection,0.0,text,325,WASHINGTON ST \ DRUMM ST,17,,,,,,,
Theft From Vehicle,CNN,0.0,Decimal number,325,,,25547453.125,20039000.0,24289000.0,25174500.0,26038000.0,51217000.0,2750627.944974038
Theft From Vehicle,Police District,0.0,text,10,Central,230,,,,,,,
Theft From Vehicle,Analysis Neighborhood,0.0,text,35,South of Market,111,,,,,,,
Theft From Vehicle,Supervisor District,0.0,Decimal number,11,,,5.213541666666667,1.0,3.0,5.0,6.0,11.0,2.5148785851669353
Theft From Vehicle,Latitude,0.0,Decimal number,325,,,37.78071165843514,37.70909807296136,37.77205206601267,37.781992922971945,37.796346859010335,37.80811075299725,0.019873125646475327
Theft From Vehicle,Longitude,0.0,Decimal number,325,,,-122.41703392743987,-122.51129492624534,-122.42365507596732,-122.41367636179726,-122.4047502076124,-122.37223376860686,0.021319523738292087
Theft From Vehicle,Neighborhoods,0.006510416666666667,Decimal number,67,,,58.686762778505894,3.0,32.0,53.0,97.0,111.0,32.76036704148774
Theft From Vehicle,ESNCAG - Boundary File,0.9752604166666666,Decimal number,1,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0
Theft From Vehicle,Central Market/Tenderloin Boundary Polygon - Updated,0.890625,Decimal number,1,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0
Theft From Vehicle,Civic Center Harm Reduction Project Boundary,0.859375,Decimal number,1,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0
Theft From Vehicle,HSOC Zones as of 2018-06-05,0.7643229166666666,Decimal number,5,,,2.154696132596685,1.0,1.0,1.0,3.0,5.0,1.3031340603997152
Theft From Vehicle,Current Supervisor Districts,0.0,Decimal number,11,,,6.860677083333333,1.0,3.0,8.0,10.0,11.0,3.4098737771216374
Theft From Vehicle,Current Police Districts,0.0013020833333333333,Decimal number,10,,,4.21903520208605,1.0,2.0,4.0,6.0,10.0,2.270598225209774
Theft From Vehicle,ID,0.0,Whole Number,657,,,58169.48828125,47719.0,52890.75,58401.5,62970.75,70549.0,6127.695902341307
Theft From Vehicle,Court Number,0.0,Whole Number,510,,,18651134.864583332,18000084.0,18009555.75,18020008.0,19011357.25,21004547.0,786753.1866277655
Theft From Vehicle,Arrest Date_x,0.0,text,450,2019/07/07,9,,,,,,,
Theft From Vehicle,Filed Case Type,0.0,text,3,Felony,577,,,,,,,
Theft From Vehicle,List of Filed Charges,0.0,text,281,",459,466,496(A),",60,,,,,,,
Theft From Vehicle,Crime Type,0.0,text,16,BURA,651,,,,,,,
Theft From Vehicle,Crime Description,0.0,text,18,Burglary-Auto,651,,,,,,,
Theft From Vehicle,Type,0.0,text,2,New Filing,600,,,,,,,
Theft From Vehicle,Filing.Date,0.0,Date + time,319,,,2019-02-18 06:54:22.499999744,2018-01-03 00:00:00,2018-07-11 00:00:00,2018-12-28 00:00:00,2019-08-13 00:00:00,2021-05-11 00:00:00,
Theft From Vehicle,Status,0.0,text,2,CLO,767,,,,,,,
Theft From Vehicle,Attempt,0.0,Decimal number,2,,,0.046875,0.0,0.0,0.0,0.0,1.0,0.21150882807728955
Theft From Vehicle,Filed.Charge.List,0.0,text,344,459/F/2,45,,,,,,,
Theft From Vehicle,Case.Dispo,0.0,Whole Number,18,,,165.69921875,42.0,188.0,190.0,190.0,999.0,57.627354791360574
Theft From Vehicle,Case.Dispo.Date,0.0013020833333333333,Date + time,352,,,2019-09-23 22:31:45.606257920,2018-02-14 00:00:00,2018-12-28 00:00:00,2019-08-06 00:00:00,2020-06-01 00:00:00,2021-11-12 00:00:00,
Theft From Vehicle,Dispo.Description,0.0013020833333333333,text,17,County Jail w/ Probation Condition,371,,,,,,,
Theft From Vehicle,Arrest Date_y,0.0,text,355,2018-05-23 00:00:00,16,,,,,,,
Theft From Vehicle,Filing Date,0.0,Date + time,321,,,2019-02-19 14:46:52.500000,2018-01-03 00:00:00,2018-07-11 00:00:00,2018-12-28 00:00:00,2019-08-13 06:00:00,2021-05-11 00:00:00,
Theft From Vehicle,Dispo Code,0.0,text,18,190.0,371.0,,,,,,,
Theft From Vehicle,Dispo Description,0.0,text,18,County Jail W/ Probation Condi,371,,,,,,,
Theft From Vehicle,Dispo Date,0.0,Date + time,353,,,2019-09-24 01:46:52.500000,2018-02-14 00:00:00,2018-12-28 00:00:00,2019-08-06 00:00:00,2020-05-30 12:00:00,2021-11-12 00:00:00,
Theft From Vehicle,Case Stage,0.0,text,17,                    ,194,,,,,,,
Theft From Vehicle,Custody Status,0.0,text,3,I             ,313,,,,,,,
Theft From Vehicle,Outcome,0.0,text,6,GP                  ,475,,,,,,,
Theft From Vehicle,Outcome Sub-Type,0.0,text,10,NEG                 ,420,,,,,,,
Theft From Vehicle,Outcome Sub-Type Description,0.0,text,10,Negotiated                  ,420,,,,,,,
Theft From Vehicle,Dispo Case Type,0.0,text,2,Felony         ,501,,,,,,,
Theft From Vehicle,Sentence Type,0.0,text,10,                              ,300,,,,,,,
Theft From Vehicle,SP Term,0.8958333333333334,Decimal number,9,,,770.3020833333334,0.0,486.6666666666667,730.0,1095.0,1825.0,357.60241527106666
Theft From Vehicle,CJ Term,0.5247395833333334,Decimal number,78,,,91.33287671232877,0.0,6.0,40.0,182.5,486.6666666666667,107.05279866290921
Theft From Vehicle,Supervision Term,0.0,text,8,                ,448,,,,,,,
Theft From Vehicle,Program Term,0.98828125,Decimal number,6,,,264.2592592592593,0.0,2.0833333333333335,182.5,365.0,1095.0,354.17529265094527
Theft From Vehicle,Forfeiture,0.0,text,1,                ,768,,,,,,,
Theft From Vehicle,Outcome Description,0.0,text,6,Guilty Plea        ,475,,,,,,,
Traffic Collision,index,0.0,Whole Number,46,,,17928.108695652172,4166.0,11316.25,17715.5,25311.75,29769.0,8375.722273938227
Traffic Collision,Incident Datetime,0.0,text,40,2018/03/16 12:00:00 AM,2,,,,,,,
Traffic Collision,Incident Date,0.0,text,39,2018/03/16,2,,,,,,,
Traffic Collision,Incident Time,0.0,text,40,00:00,2,,,,,,,
Traffic Collision,Incident Year,0.0,Whole Number,4,,,2018.891304347826,2018.0,2018.0,2019.0,2019.0,2021.0,0.849267942787989
Traffic Collision,Incident Day of Week,0.0,text,7,Wednesday,10,,,,,,,
Traffic Collision,Report Datetime,0.0,text,41,2018/05/02 12:00:00 AM,2,,,,,,,
Traffic Collision,Row ID,0.0,Whole Number,45,,,80712883267.39131,65476568050.0,72588768050.0,79297068050.0,87865943050.0,101349468050.0,10278154073.286104
Traffic Collision,Incident ID,0.0,Whole Number,45,,,807128.1521739131,654765.0,725887.0,792970.0,878658.75,1013494.0,102781.54073286103
Traffic Collision,Incident Number,0.0,text,38,180198802,2,,,,,,,
Traffic Collision,CAD Number,0.0,Decimal number,38,,,190782859.5,180550560.0,182683668.75,191116549.0,193104431.0,210691899.0,8305047.330004404
Traffic Collision,Report Type Code,0.0,text,2,IS,28,,,,,,,
Traffic Collision,Report Type Description,0.0,text,2,Initial Supplement,28,,,,,,,
Traffic Collision,Incident Code,0.0,Whole Number,1,,,68050.0,68050.0,68050.0,68050.0,68050.0,68050.0,0.0
Traffic Collision,Incident Category,0.0,text,1,Traffic Collision,46,,,,,,,
Traffic Collision,Incident Subcategory,0.0,text,1,Traffic Collision,46,,,,,,,
Traffic Collision,Incident Description,0.0,text,1,Traffic Collision,46,,,,,,,
Traffic Collision,Resolution,0.0,text,2,Cite or Arrest Adult,39,,,,,,,
Traffic Collision,Intersection,0.0,text,38,01ST ST \ MISSION ST,2,,,,,,,
Traffic Collision,CNN,0.0,Decimal number,38,,,25413217.391304348,20240000.0,23794000.0,25098000.0,27416750.0,35047000.0,3026958.480154577
Traffic Collision,Police District,0.0,text,10,Richmond,12,,,,,,,
Traffic Collision,Analysis Neighborhood,0.0,text,21,Mission,6,,,,,,,
Traffic Collision,Supervisor District,0.0,Decimal number,11,,,5.3478260869565215,1.0,2.0,5.5,9.0,11.0,3.3613316891728613
Traffic Collision,Latitude,0.0,Decimal number,38,,,37.765138929442756,37.71317204751873,37.75285240350464,37.7686953982458,37.78364959354002,37.79786461185716,0.02215890345776735
Traffic Collision,Longitude,0.0,Decimal number,38,,,-122.43955582974756,-122.50827666944072,-122.4744396189418,-122.42434051792851,-122.40682112427638,-122.38737260846696,0.03811443041794757
Traffic Collision,Neighborhoods,0.0,Decimal number,24,,,48.71739130434783,5.0,13.0,48.0,77.5,108.0,34.73049447354315
Traffic Collision,ESNCAG - Boundary File,1.0,Decimal number,0,,,,,,,,,
Traffic Collision,Central Market/Tenderloin Boundary Polygon - Updated,0.9782608695652174,Decimal number,1,,,1.0,1.0,1.0,1.0,1.0,1.0,
Traffic Collision,Civic Center Harm Reduction Project Boundary,1.0,Decimal number,0,,,,,,,,,
Traffic Collision,HSOC Zones as of 2018-06-05,0.8478260869565217,Decimal number,2,,,3.2857142857142856,3.0,3.0,3.0,3.0,5.0,0.7559289460184545
Traffic Collision,Current Supervisor Districts,0.0,Decimal number,11,,,5.826086956521739,1.0,3.25,5.0,9.0,11.0,3.0862011731511316
Traffic Collision,Current Police Districts,0.0,Decimal number,10,,,5.978260869565218,1.0,3.0,7.0,8.0,10.0,3.0947204536097184
Traffic Collision,ID,0.0,Whole Number,39,,,59224.52173913043,49246.0,54182.0,59218.0,63563.75,69766.0,6008.009771182802
Traffic Collision,Court Number,0.0,Whole Number,38,,,12849456.804347826,2509593.0,2519997.75,18012290.0,19013492.5,20011998.0,8024168.1094932305
Traffic Collision,Arrest Date_x,0.0,text,38,2019/04/13,2,,,,,,,
Traffic Collision,Filed Case Type,0.0,text,3,Misdemeanor,34,,,,,,,
Traffic Collision,List of Filed Charges,0.0,text,34,",192(C)2,",5,,,,,,,
Traffic Collision,Crime Type,0.0,text,7,DUI,22,,,,,,,
Traffic Collision,Crime Description,0.0,text,7,DUI,22,,,,,,,
Traffic Collision,Type,0.0,text,2,New Filing,45,,,,,,,
Traffic Collision,Filing.Date,0.0,Date + time,37,,,2019-06-25 15:07:49.565217280,2018-03-19 00:00:00,2018-11-16 00:00:00,2019-05-19 00:00:00,2020-01-21 06:00:00,2021-03-29 00:00:00,
Traffic Collision,Status,0.0,text,1,CLO,46,,,,,,,
Traffic Collision,Attempt,0.0,Decimal number,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Traffic Collision,Filed.Charge.List,0.0,text,33,192C2/M/0,6,,,,,,,
Traffic Collision,Case.Dispo,0.0,Whole Number,7,,,176.2391304347826,65.0,190.0,190.0,190.0,191.0,37.40896195810048
Traffic Collision,Case.Dispo.Date,0.0,Date + time,38,,,2020-04-11 07:49:33.913043456,2018-04-30 00:00:00,2019-10-23 12:00:00,2020-06-25 00:00:00,2020-10-08 00:00:00,2021-11-29 00:00:00,
Traffic Collision,Dispo.Description,0.0,text,7,County Jail w/ Probation Condition,37,,,,,,,
Traffic Collision,Arrest Date_y,0.0,text,37,2018-03-16 00:00:00,2,,,,,,,
Traffic Collision,Filing Date,0.0,Date + time,37,,,2019-06-25 15:07:49.565217280,2018-03-19 00:00:00,2018-11-16 00:00:00,2019-05-19 00:00:00,2020-01-21 06:00:00,2021-03-29 00:00:00,
Traffic Collision,Dispo Code,0.0,text,7,190.0,37.0,,,,,,,
Traffic Collision,Dispo Description,0.0,text,7,County Jail W/ Probation Condi,37,,,,,,,
Traffic Collision,Dispo Date,0.0,Date + time,38,,,2020-04-11 07:49:33.913043456,2018-04-30 00:00:00,2019-10-23 12:00:00,2020-06-25 00:00:00,2020-10-08 00:00:00,2021-11-29 00:00:00,
Traffic Collision,Case Stage,0.0,text,8,Pretrial Conference ,21,,,,,,,
Traffic Collision,Custody Status,0.0,text,3,O             ,30,,,,,,,
Traffic Collision,Outcome,0.0,text,5,GP                  ,35,,,,,,,
Traffic Collision,Outcome Sub-Type,0.0,text,4,NEG                 ,36,,,,,,,
Traffic Collision,Outcome Sub-Type Description,0.0,text,4,Negotiated                  ,36,,,,,,,
Traffic Collision,Dispo Case Type,0.0,text,2,Misdemeanor    ,39,,,,,,,
Traffic Collision,Sentence Type,0.0,text,4,ISS Formal Probation/County Ja,17,,,,,,,
Traffic Collision,SP Term,0.9347826086956522,Decimal number,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Traffic Collision,CJ Term,0.4782608695652174,Decimal number,10,,,18.4375,0.0,1.0,10.0,21.25,182.5,36.33877809555875
Traffic Collision,Supervision Term,0.0,text,6,3.0,17.0,,,,,,,
Traffic Collision,Program Term,0.5652173913043478,Decimal number,8,,,488.7833333333334,0.0,7.9375,136.875,273.75,6570.0,1441.1426913638163
Traffic Collision,Forfeiture,0.0,text,1,                ,46,,,,,,,
Traffic Collision,Outcome Description,0.0,text,5,Guilty Plea        ,35,,,,,,,
Traffic Collision - Hit & Run,index,0.0,Whole Number,115,,,14953.130434782608,882.0,7377.5,13893.0,22012.0,30696.0,8729.930169453779
Traffic Collision - Hit & Run,Incident Datetime,0.0,text,96,2018/04/02 10:09:00 PM,4,,,,,,,
Traffic Collision - Hit & Run,Incident Date,0.0,text,93,2018/04/02,4,,,,,,,
Traffic Collision - Hit & Run,Incident Time,0.0,text,92,22:09,4,,,,,,,
Traffic Collision - Hit & Run,Incident Year,0.0,Whole Number,4,,,2018.8086956521738,2018.0,2018.0,2019.0,2019.0,2021.0,0.887492546782769
Traffic Collision - Hit & Run,Incident Day of Week,0.0,text,7,Monday,30,,,,,,,
Traffic Collision - Hit & Run,Report Datetime,0.0,text,99,2018/04/02 10:09:00 PM,4,,,,,,,
Traffic Collision - Hit & Run,Row ID,0.0,Whole Number,104,,,77958094152.59131,62441268069.0,67967518064.5,77008868069.0,87551318069.0,101797868060.0,11313666200.717453
Traffic Collision - Hit & Run,Incident ID,0.0,Whole Number,103,,,779580.2608695652,624412.0,679674.5,770088.0,875512.5,1017978.0,113136.66200964981
Traffic Collision - Hit & Run,Incident Number,0.0,text,85,180377432,6,,,,,,,
Traffic Collision - Hit & Run,CAD Number,0.008695652173913044,Decimal number,90,,,189533400.71929824,180161522.0,181641709.0,190388373.0,193370083.0,210910371.0,8831586.309835069
Traffic Collision - Hit & Run,Report Type Code,0.0,text,2,IS,63,,,,,,,
Traffic Collision - Hit & Run,Report Type Description,0.0,text,2,Initial Supplement,63,,,,,,,
Traffic Collision - Hit & Run,Incident Code,0.0,Whole Number,2,,,68065.6347826087,68060.0,68060.0,68069.0,68069.0,68069.0,4.3736259692608765
Traffic Collision - Hit & Run,Incident Category,0.0,text,1,Traffic Collision,115,,,,,,,
Traffic Collision - Hit & Run,Incident Subcategory,0.0,text,1,Traffic Collision - Hit & Run,115,,,,,,,
Traffic Collision - Hit & Run,Incident Description,0.0,text,2,"Traffic Collision, Hit & Run, Injury",72,,,,,,,
Traffic Collision - Hit & Run,Resolution,0.0,text,2,Cite or Arrest Adult,99,,,,,,,
Traffic Collision - Hit & Run,Intersection,0.008695652173913044,text,84,BOARDMAN PL \ BRYANT ST,6,,,,,,,
Traffic Collision - Hit & Run,CNN,0.008695652173913044,Decimal number,84,,,25516394.736842107,20105000.0,23633500.0,24926500.0,26687000.0,35010000.0,3922451.0975556364
Traffic Collision - Hit & Run,Police District,0.0,text,11,Bayview,25,,,,,,,
Traffic Collision - Hit & Run,Analysis Neighborhood,0.008695652173913044,text,29,Bayview Hunters Point,16,,,,,,,
Traffic Collision - Hit & Run,Supervisor District,0.008695652173913044,Decimal number,11,,,6.385964912280702,1.0,5.0,6.0,9.0,11.0,2.8765415934036076
Traffic Collision - Hit & Run,Latitude,0.008695652173913044,Decimal number,84,,,37.763760680136215,37.7132256827461,37.74535246470041,37.77344631989466,37.78193243341404,37.8063434285485,0.02497880313895324
Traffic Collision - Hit & Run,Longitude,0.008695652173913044,Decimal number,84,,,-122.42202070484093,-122.50911129148426,-122.43068758951588,-122.413770628689,-122.40363551943442,-122.37663803699198,0.027883120910972444
Traffic Collision - Hit & Run,Neighborhoods,0.034782608695652174,Decimal number,44,,,52.693693693693696,5.0,21.0,53.0,86.5,117.0,33.265541219048764
Traffic Collision - Hit & Run,ESNCAG - Boundary File,0.9826086956521739,Decimal number,1,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0
Traffic Collision - Hit & Run,Central Market/Tenderloin Boundary Polygon - Updated,0.9043478260869565,Decimal number,1,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0
Traffic Collision - Hit & Run,Civic Center Harm Reduction Project Boundary,0.8695652173913043,Decimal number,1,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0
Traffic Collision - Hit & Run,HSOC Zones as of 2018-06-05,0.7652173913043478,Decimal number,4,,,2.259259259259259,1.0,1.0,3.0,3.0,5.0,1.2276491791723347
Traffic Collision - Hit & Run,Current Supervisor Districts,0.008695652173913044,Decimal number,11,,,7.157894736842105,1.0,3.25,9.0,10.0,11.0,3.460469422779192
Traffic Collision - Hit & Run,Current Police Districts,0.008695652173913044,Decimal number,10,,,4.517543859649122,1.0,2.0,4.0,7.0,10.0,2.778655867008876
Traffic Collision - Hit & Run,ID,0.0,Whole Number,94,,,58088.504347826085,47996.0,52609.0,57645.0,64075.0,70094.0,6443.268989396436
Traffic Collision - Hit & Run,Court Number,0.0,Whole Number,87,,,18091152.973913044,2512462.0,18008840.0,18020087.0,19016738.0,21003315.0,3446057.545096617
Traffic Collision - Hit & Run,Arrest Date_x,0.0,text,87,2018/05/21,6,,,,,,,
Traffic Collision - Hit & Run,Filed Case Type,0.0,text,3,Felony,90,,,,,,,
Traffic Collision - Hit & Run,List of Filed Charges,0.0,text,83,",12022.1(b),12022.1,12500(A),148(A)1,20002(A),22350,22450(a),24400(A),2800.2A,",4,,,,,,,
Traffic Collision - Hit & Run,Crime Type,0.0,text,14,HIT,40,,,,,,,
Traffic Collision - Hit & Run,Crime Description,0.0,text,14,Hit and Run,40,,,,,,,
Traffic Collision - Hit & Run,Type,0.0,text,2,New Filing,108,,,,,,,
Traffic Collision - Hit & Run,Filing.Date,0.0,Date + time,81,,,2019-04-15 19:24:31.304347904,2018-01-17 00:00:00,2018-07-24 00:00:00,2019-03-04 00:00:00,2019-12-31 00:00:00,2021-04-05 00:00:00,
Traffic Collision - Hit & Run,Status,0.0,text,2,CLO,114,,,,,,,
Traffic Collision - Hit & Run,Attempt,0.0,Decimal number,2,,,0.008695652173913044,0.0,0.0,0.0,0.0,1.0,0.09325048082403137
